poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,cycle,office_type,seat_name,seat_number,election_date,stage,party,pct,answer,candidate_name,candidate_id,race_id,nationwide_match,ranked_choice_reallocated,hypothetical
a13a661b-89be-4d2b-a371-09edc4fc4ea4,9d39ad0f-23bc-4e75-8390-8db5132e1207,Barbara Jordan Public Policy Research and Survey Center,,,Barbara Jordan Public Policy Research and Survey Center,,,,,Nonprobability Panel,,TX,4/22/26,5/6/26,,,,adc98b7e-edc9-4b67-9560-fc8da22a7d50,1223,lv,,lv,,5/18/26 07:58,,https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf,,,,,,,2026,Governor,,,2026-11-03,general,DEM,43,Hinojosa (Gina),Gina Hinojosa,b1908e01-f963-4f2f-9053-c9b88e559363,fe1f0a9f-398c-415d-a0f1-74b42972f5db,,,
a13a661b-89be-4d2b-a371-09edc4fc4ea4,9d39ad0f-23bc-4e75-8390-8db5132e1207,Barbara Jordan Public Policy Research and Survey Center,,,Barbara Jordan Public Policy Research and Survey Center,,,,,Nonprobability Panel,,TX,4/22/26,5/6/26,,,,adc98b7e-edc9-4b67-9560-fc8da22a7d50,1223,lv,,lv,,5/18/26 07:58,,https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf,,,,,,,2026,Governor,,,2026-11-03,general,REP,49,Abbott,Greg Abbott,032d17c6-0f30-49d1-8383-2dc8f4a73856,fe1f0a9f-398c-415d-a0f1-74b42972f5db,,,
b12e716c-8ade-4de5-bcdb-51d77e1aa07c,9b7fb509-d8c7-41d5-8c3a-2f534b3f7068,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,,,,,AZ,5/5/26,5/7/26,,,,b3b7f2b6-cf59-4684-9565-7163ae359d01,996,rv,,rv,,5/16/26 13:20,,https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge,,,,,,,2026,Governor,,,2026-11-03,general,NONE,16,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,118daea0-3ebb-4a32-af77-bb896d1c7e6d,,,
b12e716c-8ade-4de5-bcdb-51d77e1aa07c,9b7fb509-d8c7-41d5-8c3a-2f534b3f7068,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,,,,,AZ,5/5/26,5/7/26,,,,b3b7f2b6-cf59-4684-9565-7163ae359d01,996,rv,,rv,,5/16/26 13:20,,https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge,,,,,,,2026,Governor,,,2026-11-03,general,NONE,1,Someone else,Someone else,d23503df-ca4b-41e0-807f-67f2629609ac,118daea0-3ebb-4a32-af77-bb896d1c7e6d,,,
b12e716c-8ade-4de5-bcdb-51d77e1aa07c,9b7fb509-d8c7-41d5-8c3a-2f534b3f7068,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,,,,,AZ,5/5/26,5/7/26,,,,b3b7f2b6-cf59-4684-9565-7163ae359d01,996,rv,,rv,,5/16/26 13:20,,https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge,,,,,,,2026,Governor,,,2026-11-03,general,IND,5,Lytle,Hugh Lytle,a7d78078-aaea-46d8-a431-36a3b56f6908,118daea0-3ebb-4a32-af77-bb896d1c7e6d,,,
b12e716c-8ade-4de5-bcdb-51d77e1aa07c,9b7fb509-d8c7-41d5-8c3a-2f534b3f7068,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,,,,,AZ,5/5/26,5/7/26,,,,b3b7f2b6-cf59-4684-9565-7163ae359d01,996,rv,,rv,,5/16/26 13:20,,https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge,,,,,,,2026,Governor,,,2026-11-03,general,REP,37,Biggs,Andy Biggs,74ea15a7-1210-4a35-b812-b02b7c7681d0,118daea0-3ebb-4a32-af77-bb896d1c7e6d,,,
b12e716c-8ade-4de5-bcdb-51d77e1aa07c,9b7fb509-d8c7-41d5-8c3a-2f534b3f7068,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,,,,,AZ,5/5/26,5/7/26,,,,b3b7f2b6-cf59-4684-9565-7163ae359d01,996,rv,,rv,,5/16/26 13:20,,https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge,,,,,,,2026,Governor,,,2026-11-03,general,DEM,41,Hobbs,Katie Hobbs,a660fa11-fed0-4c4a-b39a-c02be352285f,118daea0-3ebb-4a32-af77-bb896d1c7e6d,,,
6d03f69f-26d3-44f4-9667-0cead4760720,c54f4f52-c7f1-438b-aad5-3b8296377f6b,Hoffman Research Group,,,Hoffman Research Group,141,Hoffman Research Group,,,,,OR,5/11/26,5/12/26,,Chris Dudley,REP,550ad1ae-4104-4c44-a50b-499ab757940a,603,lv,,lv,,5/15/26 12:14,,https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html,,,,,,REP,2026,Governor,,,2026-11-03,general,DEM,45,Kotek,Tina Kotek,7f4afe03-27bc-4066-a5b8-a3ab64002c20,97bf563e-8aaf-462b-9b20-2acf8b435179,,,
6d03f69f-26d3-44f4-9667-0cead4760720,c54f4f52-c7f1-438b-aad5-3b8296377f6b,Hoffman Research Group,,,Hoffman Research Group,141,Hoffman Research Group,,,,,OR,5/11/26,5/12/26,,Chris Dudley,REP,550ad1ae-4104-4c44-a50b-499ab757940a,603,lv,,lv,,5/15/26 12:14,,https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html,,,,,,REP,2026,Governor,,,2026-11-03,general,REP,45,Drazan,Christine Drazan,2da6ff47-51d5-4f84-9edb-13f7f0cec380,97bf563e-8aaf-462b-9b20-2acf8b435179,,,
fba38c00-600a-4853-8185-203913c2ab61,7a9d7082-9b32-4809-a081-01498609ddef,Cherry Communications,cdd780c5-c015-46a0-afd9-661ca1bbde0d,Florida Chamber of Commerce,Cherry Communications,49,Cherry Communications,,,Live Phone,,FL,5/1/26,5/9/26,,,,53570405-61b9-4c93-8b18-9f538b889cae,604,lv,,lv,,5/15/26 09:33,,https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/,,,,,,REP,2026,Governor,,,2026-11-03,general,DEM,39,Demings (Jerry),Jerry Demings,8f3f821e-0575-4bdf-a69a-77917679dc4e,5c30013f-cca8-40cc-bdbf-2dfb75c5214b,,,
fba38c00-600a-4853-8185-203913c2ab61,7a9d7082-9b32-4809-a081-01498609ddef,Cherry Communications,cdd780c5-c015-46a0-afd9-661ca1bbde0d,Florida Chamber of Commerce,Cherry Communications,49,Cherry Communications,,,Live Phone,,FL,5/1/26,5/9/26,,,,53570405-61b9-4c93-8b18-9f538b889cae,604,lv,,lv,,5/15/26 09:33,,https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/,,,,,,REP,2026,Governor,,,2026-11-03,general,REP,48,Donalds,Byron Donalds,c034dd95-7ebf-4049-95fa-f40321bde9e1,5c30013f-cca8-40cc-bdbf-2dfb75c5214b,,,
fba38c00-600a-4853-8185-203913c2ab61,7a9d7082-9b32-4809-a081-01498609ddef,Cherry Communications,cdd780c5-c015-46a0-afd9-661ca1bbde0d,Florida Chamber of Commerce,Cherry Communications,49,Cherry Communications,,,Live Phone,,FL,5/1/26,5/9/26,,,,888138b9-b2e3-4999-8966-704493cecbde,604,lv,,lv,,5/15/26 09:33,,https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/,,,,,,REP,2026,Governor,,,2026-11-03,general,DEM,39,Jolly,David W. Jolly,7070a6f6-a9b5-4d93-a452-860dff7cef42,5c30013f-cca8-40cc-bdbf-2dfb75c5214b,,,
fba38c00-600a-4853-8185-203913c2ab61,7a9d7082-9b32-4809-a081-01498609ddef,Cherry Communications,cdd780c5-c015-46a0-afd9-661ca1bbde0d,Florida Chamber of Commerce,Cherry Communications,49,Cherry Communications,,,Live Phone,,FL,5/1/26,5/9/26,,,,888138b9-b2e3-4999-8966-704493cecbde,604,lv,,lv,,5/15/26 09:33,,https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/,,,,,,REP,2026,Governor,,,2026-11-03,general,REP,47,Donalds,Byron Donalds,c034dd95-7ebf-4049-95fa-f40321bde9e1,5c30013f-cca8-40cc-bdbf-2dfb75c5214b,,,
1a46e29b-fef9-46bd-910c-0dc101930ec8,76060e19-7324-4afe-9bbe-7e92156f0976,"Glengariff Group, Inc.",b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8,Detroit Regional Chamber,"Glengariff Group, Inc.",117,Glengariff Group,,,Live Phone,,MI,4/28/26,5/1/26,,,,4f933ad8-389a-4d2b-8138-f717fd635fc8,600,lv,,lv,,5/12/26 10:24,,https://www.detroitchamber.com/chamber-poll-voters-views-on-candidates-2026-election/,,,,,,,2026,Governor,,,2026-11-03,general,NONE,12.5,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,8f54223a-e319-4635-b757-4e45fc86c856,,,
1a46e29b-fef9-46bd-910c-0dc101930ec8,76060e19-7324-4afe-9bbe-7e92156f0976,"Glengariff Group, Inc.",b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8,Detroit Regional Chamber,"Glengariff Group, Inc.",117,Glengariff Group,,,Live Phone,,MI,4/28/26,5/1/26,,,,4f933ad8-389a-4d2b-8138-f717fd635fc8,600,lv,,lv,,5/12/26 10:24,,https://www.detroitchamber.com/chamber-poll-voters-views-on-candidates-2026-election/,,,,,,,2026,Governor,,,2026-11-03,general,NONE,1.2,Someone else,Someone else,d23503df-ca4b-41e0-807f-67f2629609ac,8f54223a-e319-4635-b757-4e45fc86c856,,,
1a46e29b-fef9-46bd-910c-0dc101930ec8,76060e19-7324-4afe-9bbe-7e92156f0976,"Glengariff Group, Inc.",b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8,Detroit Regional Chamber,"Glengariff Group, Inc.",117,Glengariff Group,,,Live Phone,,MI,4/28/26,5/1/26,,,,4f933ad8-389a-4d2b-8138-f717fd635fc8,600,lv,,lv,,5/12/26 10:24,,https://www.detroitchamber.com/chamber-poll-voters-views-on-candidates-2026-election/,,,,,,,2026,Governor,,,2026-11-03,general,IND,23,Duggan,Mike Duggan,6ccda4e2-28bc-47f9-bc93-c418cc9693e7,8f54223a-e319-4635-b757-4e45fc86c856,,,
1a46e29b-fef9-46bd-910c-0dc101930ec8,76060e19-7324-4afe-9bbe-7e92156f0976,"Glengariff Group, Inc.",b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8,Detroit Regional Chamber,"Glengariff Group, Inc.",117,Glengariff Group,,,Live Phone,,MI,4/28/26,5/1/26,,,,4f933ad8-389a-4d2b-8138-f717fd635fc8,600,lv,,lv,,5/12/26 10:24,,https://www.detroitchamber.com/chamber-poll-voters-views-on-candidates-2026-election/,,,,,,,2026,Governor,,,2026-11-03,general,REP,29.2,James,John James,1886cf41-0805-4029-a56a-dc79e6772aaf,8f54223a-e319-4635-b757-4e45fc86c856,,,
1a46e29b-fef9-46bd-910c-0dc101930ec8,76060e19-7324-4afe-9bbe-7e92156f0976,"Glengariff Group, Inc.",b5cd6b2f-f0f2-4e5f-97b8-d0f71cd125f8,Detroit Regional Chamber,"Glengariff Group, Inc.",117,Glengariff Group,,,Live Phone,,MI,4/28/26,5/1/26,,,,4f933ad8-389a-4d2b-8138-f717fd635fc8,600,lv,,lv,,5/12/26 10:24,,https://www.detroitchamber.com/chamber-poll-voters-views-on-candidates-2026-election/,,,,,,,2026,Governor,,,2026-11-03,general,DEM,34.2,Benson,Jocelyn Benson,1a9f28fc-1687-4161-a465-fecf5c836e1d,8f54223a-e319-4635-b757-4e45fc86c856,,,
26ee4caa-20a1-4547-8faa-12fd3976299a,f792b6ab-1126-43c4-8e7f-bd3ca54a2b3b,Mitchell Research & Communications,5a52b419-a293-4624-a21f-a7498fd789b7,MIRS,Mitchell Research & Communications,213,Mitchell Research & Communications,,,Text-to-Web,,MI,5/1/26,5/7/26,,,,74e39129-c7e7-4686-a02c-affd8120bd5e,606,lv,,lv,,5/12/26 09:33,,https://www.dropbox.com/scl/fi/852uovvc2zfsqrnphdn9q/MIRS-MITCHELL-DEM-Primary-Press-Release-5-11-26-150PM_A.docx?rlkey=v522wmle6zvzlajt6m6nfoj78&e=1&st=l7aslgpl&dl=0,,,,,,,2026,Governor,,,2026-11-03,general,NONE,15,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,8f54223a-e319-4635-b757-4e45fc86c856,,,
26ee4caa-20a1-4547-8faa-12fd3976299a,f792b6ab-1126-43c4-8e7f-bd3ca54a2b3b,Mitchell Research & Communications,5a52b419-a293-4624-a21f-a7498fd789b7,MIRS,Mitchell Research & Communications,213,Mitchell Research & Communications,,,Text-to-Web,,MI,5/1/26,5/7/26,,,,74e39129-c7e7-4686-a02c-affd8120bd5e,606,lv,,lv,,5/12/26 09:33,,https://www.dropbox.com/scl/fi/852uovvc2zfsqrnphdn9q/MIRS-MITCHELL-DEM-Primary-Press-Release-5-11-26-150PM_A.docx?rlkey=v522wmle6zvzlajt6m6nfoj78&e=1&st=l7aslgpl&dl=0,,,,,,,2026,Governor,,,2026-11-03,general,IND,13,Duggan,Mike Duggan,6ccda4e2-28bc-47f9-bc93-c418cc9693e7,8f54223a-e319-4635-b757-4e45fc86c856,,,
26ee4caa-20a1-4547-8faa-12fd3976299a,f792b6ab-1126-43c4-8e7f-bd3ca54a2b3b,Mitchell Research & Communications,5a52b419-a293-4624-a21f-a7498fd789b7,MIRS,Mitchell Research & Communications,213,Mitchell Research & Communications,,,Text-to-Web,,MI,5/1/26,5/7/26,,,,74e39129-c7e7-4686-a02c-affd8120bd5e,606,lv,,lv,,5/12/26 09:33,,https://www.dropbox.com/scl/fi/852uovvc2zfsqrnphdn9q/MIRS-MITCHELL-DEM-Primary-Press-Release-5-11-26-150PM_A.docx?rlkey=v522wmle6zvzlajt6m6nfoj78&e=1&st=l7aslgpl&dl=0,,,,,,,2026,Governor,,,2026-11-03,general,REP,30,James,John James,1886cf41-0805-4029-a56a-dc79e6772aaf,8f54223a-e319-4635-b757-4e45fc86c856,,,
26ee4caa-20a1-4547-8faa-12fd3976299a,f792b6ab-1126-43c4-8e7f-bd3ca54a2b3b,Mitchell Research & Communications,5a52b419-a293-4624-a21f-a7498fd789b7,MIRS,Mitchell Research & Communications,213,Mitchell Research & Communications,,,Text-to-Web,,MI,5/1/26,5/7/26,,,,74e39129-c7e7-4686-a02c-affd8120bd5e,606,lv,,lv,,5/12/26 09:33,,https://www.dropbox.com/scl/fi/852uovvc2zfsqrnphdn9q/MIRS-MITCHELL-DEM-Primary-Press-Release-5-11-26-150PM_A.docx?rlkey=v522wmle6zvzlajt6m6nfoj78&e=1&st=l7aslgpl&dl=0,,,,,,,2026,Governor,,,2026-11-03,general,DEM,42,Benson,Jocelyn Benson,1a9f28fc-1687-4161-a465-fecf5c836e1d,8f54223a-e319-4635-b757-4e45fc86c856,,,
46acc6e1-fd8e-4bfe-9b77-9997ac2f3245,8890c0f0-6e78-4218-ab02-1fa8c5a921fb,Siena University,,,Siena University,305,Siena College,,,Live Phone/Text-to-Web/Nonprobability Panel,,NY,4/27/26,4/30/26,,,,d74bb32e-fde0-4232-b77c-d014d5e93e59,806,rv,,rv,,5/5/26 07:59,,https://sri.siena.edu/2026/05/05/hochul-favorability-approval-ratings-each-drop-8-points-to-lowest-levels-in-last-year-her-lead-over-blakeman-grows-3-points-to-49-33/,,,,,,,2026,Governor,,,2026-11-03,general,NONE,16,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,830006b7-3338-4479-91e2-6676f21dde7f,,,
46acc6e1-fd8e-4bfe-9b77-9997ac2f3245,8890c0f0-6e78-4218-ab02-1fa8c5a921fb,Siena University,,,Siena University,305,Siena College,,,Live Phone/Text-to-Web/Nonprobability Panel,,NY,4/27/26,4/30/26,,,,d74bb32e-fde0-4232-b77c-d014d5e93e59,806,rv,,rv,,5/5/26 07:59,,https://sri.siena.edu/2026/05/05/hochul-favorability-approval-ratings-each-drop-8-points-to-lowest-levels-in-last-year-her-lead-over-blakeman-grows-3-points-to-49-33/,,,,,,,2026,Governor,,,2026-11-03,general,NONE,3,Someone else,Someone else,d23503df-ca4b-41e0-807f-67f2629609ac,830006b7-3338-4479-91e2-6676f21dde7f,,,
46acc6e1-fd8e-4bfe-9b77-9997ac2f3245,8890c0f0-6e78-4218-ab02-1fa8c5a921fb,Siena University,,,Siena University,305,Siena College,,,Live Phone/Text-to-Web/Nonprobability Panel,,NY,4/27/26,4/30/26,,,,d74bb32e-fde0-4232-b77c-d014d5e93e59,806,rv,,rv,,5/5/26 07:59,,https://sri.siena.edu/2026/05/05/hochul-favorability-approval-ratings-each-drop-8-points-to-lowest-levels-in-last-year-her-lead-over-blakeman-grows-3-points-to-49-33/,,,,,,,2026,Governor,,,2026-11-03,general,REP,33,Blakeman,Bruce Blakeman,fba9d450-2186-4fc8-a0e6-2eaab8fc9ce1,830006b7-3338-4479-91e2-6676f21dde7f,,,
46acc6e1-fd8e-4bfe-9b77-9997ac2f3245,8890c0f0-6e78-4218-ab02-1fa8c5a921fb,Siena University,,,Siena University,305,Siena College,,,Live Phone/Text-to-Web/Nonprobability Panel,,NY,4/27/26,4/30/26,,,,d74bb32e-fde0-4232-b77c-d014d5e93e59,806,rv,,rv,,5/5/26 07:59,,https://sri.siena.edu/2026/05/05/hochul-favorability-approval-ratings-each-drop-8-points-to-lowest-levels-in-last-year-her-lead-over-blakeman-grows-3-points-to-49-33/,,,,,,,2026,Governor,,,2026-11-03,general,DEM,49,Hochul,Kathy C. Hochul,0cbf60ab-7be3-432c-a160-08670fa222a0,830006b7-3338-4479-91e2-6676f21dde7f,,,
